ISO3,Production,Imports_Original,Imports_Shocked,Population,Availability_Baseline,Availability_After_Shock,Percent_Drop,Severity
NA,6000,0,0,30395002,0.1974008753149613,0.1974008753149613,0,Low
NA,6000,0,0,185345,32.37206290970892,32.37206290970892,0,Low
NA,6000,0,0,102396968,0.05859548497568795,0.05859548497568795,0,Low
NA,6000,0,0,89524246,0.0670209498329648,0.0670209498329648,0,Low
NA,6000,0,0,112114,53.51695595554525,53.51695595554525,0,Low
NA,6000,0,0,17904421,0.33511276349008995,0.33511276349008995,0,Low
NA,6000,0,0,871540,6.884365605709434,6.884365605709434,0,Low
NA,6000,0,0,10920,549.4505494505495,549.4505494505495,0,Low
NA,6000,0,0,87058473,0.06891919641181853,0.06891919641181853,0,Low
NA,6000,0,0,86507,69.35854901915452,69.35854901915452,0,Low
NA,6000,0,0,28213017,0.21266779089949864,0.21266779089949864,0,Low
NA,6000,0,0,11478,522.7391531625718,522.7391531625718,0,Low
NA,6000,0,0,8021406686,7.479984789291358e-4,7.479984789291358e-4,0,Low
NA,6000,0,0,475299909,0.012623608560379506,0.012623608560379506,0,Low
NA,6000,0,0,199713824,0.030042987910541434,0.030042987910541434,0,Low
NA,6000,0,0,264719925,0.022665464263787474,0.022665464263787474,0,Low
NA,6000,0,0,71212991,0.08425429006345204,0.08425429006345204,0,Low
NA,6000,0,0,435937001,0.013763456614686396,0.013763456614686396,0,Low
NA,6000,0,0,1034848565,0.00579794977055411,0.00579794977055411,0,Low
NA,6000,0,0,380481775,0.015769480680119304,0.015769480680119304,0,Low
NA,6000,0,0,179821109,0.03336649425290776,0.03336649425290776,0,Low
NA,6000,0,0,44052902,0.13619988077062437,0.13619988077062437,0,Low
NA,6000,0,0,430492778,0.01393751604353279,0.01393751604353279,0,Low
NA,6000,0,0,4747661033,0.0012637801979322562,0.0012637801979322562,0,Low
NA,6000,0,0,79341768,0.07562221199809915,0.07562221199809915,0,Low
NA,6000,0,0,1663264901,0.003607362841837543,0.003607362841837543,0,Low
NA,6000,0,0,2022467287,0.002966673448103094,0.002966673448103094,0,Low
NA,6000,0,0,684898412,0.008760423290337545,0.008760423290337545,0,Low
NA,6000,0,0,297688665,0.020155285388511517,0.020155285388511517,0,Low
NA,6000,0,0,746964086,0.00803251469843759,0.00803251469843759,0,Low
NA,6000,0,0,289050977,0.020757584223629867,0.020757584223629867,0,Low
NA,6000,0,0,107439461,0.05584540302189342,0.05584540302189342,0,Low
NA,6000,0,0,151975351,0.03948008647797102,0.03948008647797102,0,Low
NA,6000,0,0,198498297,0.030226959579406368,0.030226959579406368,0,Low
NA,6000,0,0,45049350,0.1331872712924826,0.1331872712924826,0,Low
NA,6000,0,0,31332719,0.19149311618950146,0.19149311618950146,0,Low
NA,6000,0,0,12503827,0.4798530881785233,0.4798530881785233,0,Low
NA,6000,0,0,449113453,0.013359653245568665,0.013359653245568665,0,Low
NA,6000,0,0,1134811910,0.005287219800151727,0.005287219800151727,0,Low
NA,6000,0,0,566128954,0.010598292063330857,0.010598292063330857,0,Low
NA,6000,0,0,72230332,0.08306759548052473,0.08306759548052473,0,Low
NA,6000,0,0,1039281637,0.00577321852555738,0.00577321852555738,0,Low
NA,6000,0,0,1780529299,0.0033697844811482656,0.0033697844811482656,0,Low
NA,277203000,0,0,5343,51881527.2318922,51881527.2318922,0,Low
NA,277203000,0,0,12077154,22952.67577112952,22952.67577112952,0,Low
NA,277203000,0,0,7465915,37129.13956293368,37129.13956293368,0,Low
NA,277203000,0,0,704356,393555.2476304596,393555.2476304596,0,Low
NA,277203000,0,0,1425179569,194.50391096646433,194.50391096646433,0,Low
NA,277203000,0,0,23420111,11836.109572665988,11836.109572665988,0,Low
NA,277203000,0,0,30395002,9120.01913998887,9120.01913998887,0,Low
NA,277203000,0,0,185345,1495605.492460007,1495605.492460007,0,Low
NA,277203000,0,0,102396968,2707.1407036192713,2707.1407036192713,0,Low
NA,277203000,0,0,89524246,3096.4013927578903,3096.4013927578903,0,Low
NA,277203000,0,0,112114,2472510.1236241683,2472510.1236241683,0,Low
NA,277203000,0,0,17904421,15482.377229623902,15482.377229623902,0,Low
NA,277203000,0,0,871540,318061.1331665787,318061.1331665787,0,Low
NA,277203000,0,0,10920,25384890.10989011,25384890.10989011,0,Low
NA,277203000,0,0,87058473,3184.101333824222,3184.101333824222,0,Low
NA,277203000,0,0,86507,3204399.643959448,3204399.643959448,0,Low
NA,277203000,0,0,28213017,9825.358273452286,9825.358273452286,0,Low
NA,277203000,0,0,11478,24150810.245687403,24150810.245687403,0,Low
NA,277203000,0,0,8021406686,34.55790372576554,34.55790372576554,0,Low
NA,277203000,0,0,475299909,583.2170272938133,583.2170272938133,0,Low
NA,277203000,0,0,199713824,1388.0010629609696,1388.0010629609696,0,Low
NA,277203000,0,0,264719925,1047.155781719113,1047.155781719113,0,Low
NA,277203000,0,0,71212991,3892.5903280765165,3892.5903280765165,0,Low
NA,277203000,0,0,435937001,635.8785773268188,635.8785773268188,0,Low
NA,277203000,0,0,1034848565,267.8681783744852,267.8681783744852,0,Low
NA,277203000,0,0,380481775,728.5578921618519,728.5578921618519,0,Low
NA,277203000,0,0,179821109,1541.548717731465,1541.548717731465,0,Low
NA,277203000,0,0,44052902,6292.502591543232,6292.502591543232,0,Low
NA,277203000,0,0,430492778,643.9202099692367,643.9202099692367,0,Low
NA,277203000,0,0,4747661033,58.3872770345692,58.3872770345692,0,Low
NA,277203000,0,0,79341768,3493.78400541818,3493.78400541818,0,Low
NA,277203000,0,0,1663264901,166.66196697431542,166.66196697431542,0,Low
NA,277203000,0,0,2022467287,137.061796639087,137.061796639087,0,Low
NA,277203000,0,0,684898412,404.73593622523975,404.73593622523975,0,Low
NA,277203000,0,0,297688665,931.1842625919263,931.1842625919263,0,Low
NA,277203000,0,0,746964086,371.10619532516586,371.10619532516586,0,Low
NA,277203000,0,0,289050977,959.0107699238117,959.0107699238117,0,Low
NA,277203000,0,0,107439461,2580.085542312987,2580.085542312987,0,Low
NA,277203000,0,0,151975351,1823.9997353255003,1823.9997353255003,0,Low
NA,277203000,0,0,198498297,1396.500646048364,1396.500646048364,0,Low
NA,277203000,0,0,45049350,6153.318527348341,6153.318527348341,0,Low
NA,277203000,0,0,31332719,8847.077714513061,8847.077714513061,0,Low
NA,277203000,0,0,12503827,22169.452600391865,22169.452600391865,0,Low
NA,277203000,0,0,449113453,617.2226597718951,617.2226597718951,0,Low
NA,277203000,0,0,1134811910,244.27219837690987,244.27219837690987,0,Low
NA,277203000,0,0,566128954,489.6463924719173,489.6463924719173,0,Low
NA,277203000,0,0,72230332,3837.764444997982,3837.764444997982,0,Low
NA,277203000,0,0,1039281637,266.7255824900137,266.7255824900137,0,Low
NA,277203000,0,0,1780529299,155.68572792129044,155.68572792129044,0,Low
NA,208494800,0,0,5343,39022047.53883586,39022047.53883586,0,Low
NA,208494800,0,0,12077154,17263.570539880504,17263.570539880504,0,Low
NA,208494800,0,0,7465915,27926.222037084535,27926.222037084535,0,Low
NA,208494800,0,0,704356,296007.70065137517,296007.70065137517,0,Low
NA,208494800,0,0,1425179569,146.29370539341488,146.29370539341488,0,Low
NA,208494800,0,0,23420111,8902.383084350027,8902.383084350027,0,Low
NA,208494800,0,0,30395002,6859.509336436299,6859.509336436299,0,Low
NA,208494800,0,0,185345,1124901.13032453,1124901.13032453,0,Low
NA,208494800,0,0,102396968,2036.1423201515108,2036.1423201515108,0,Low
NA,208494800,0,0,89524246,2328.9199218723384,2328.9199218723384,0,Low
NA,208494800,0,0,112114,1859667.8380933693,1859667.8380933693,0,Low
NA,208494800,0,0,17904421,11644.878100218935,11644.878100218935,0,Low
NA,208494800,0,0,871540,239225.73834821122,239225.73834821122,0,Low
NA,208494800,0,0,10920,19092930.4029304,19092930.4029304,0,Low
NA,208494800,0,0,87058473,2394.8823453404702,2394.8823453404702,0,Low
NA,208494800,0,0,86507,2410149.4676731364,2410149.4676731364,0,Low
NA,208494800,0,0,28213017,7390.021421672131,7390.021421672131,0,Low
NA,208494800,0,0,11478,18164732.531799965,18164732.531799965,0,Low
NA,208494800,0,0,8021406686,25.992298877439065,25.992298877439065,0,Low
NA,208494800,0,0,475299909,438.6594570124355,438.6594570124355,0,Low
NA,208494800,0,0,199713824,1043.9677926351258,1043.9677926351258,0,Low
NA,208494800,0,0,264719925,787.6052397642527,787.6052397642527,0,Low
NA,208494800,0,0,71212991,2927.763559320237,2927.763559320237,0,Low
NA,208494800,0,0,435937001,478.26818903128617,478.26818903128617,0,Low
NA,208494800,0,0,1034848565,201.47372963695418,201.47372963695418,0,Low
NA,208494800,0,0,380481775,547.9757867508897,547.9757867508897,0,Low
NA,208494800,0,0,179821109,1159.4567576601921,1159.4567576601921,0,Low
NA,208494800,0,0,44052902,4732.827816882529,4732.827816882529,0,Low
NA,208494800,0,0,430492778,484.31660333219344,484.31660333219344,0,Low
NA,208494800,0,0,4747661033,43.91526660197436,43.91526660197436,0,Low
NA,208494800,0,0,79341768,2627.8063276835474,2627.8063276835474,0,Low
NA,208494800,0,0,1663264901,125.35273237272503,125.35273237272503,0,Low
NA,208494800,0,0,2022467287,103.08933120459416,103.08933120459416,0,Low
NA,208494800,0,0,684898412,304.4171169723781,304.4171169723781,0,Low
NA,208494800,0,0,297688665,700.3786993367719,700.3786993367719,0,Low
NA,208494800,0,0,746964086,279.1229242579676,279.1229242579676,0,Low
NA,208494800,0,0,289050977,721.3080618648108,721.3080618648108,0,Low
NA,208494800,0,0,107439461,1940.5793556615106,1940.5793556615106,0,Low
NA,208494800,0,0,151975351,1371.8987890345454,1371.8987890345454,0,Low
NA,208494800,0,0,198498297,1050.360648686069,1050.360648686069,0,Low
NA,208494800,0,0,45049350,4628.142248445316,4628.142248445316,0,Low
NA,208494800,0,0,31332719,6654.219826884479,6654.219826884479,0,Low
NA,208494800,0,0,12503827,16674.47894152726,16674.47894152726,0,Low
NA,208494800,0,0,449113453,464.2363719173649,464.2363719173649,0,Low
NA,208494800,0,0,1134811910,183.7263057981124,183.7263057981124,0,Low
NA,208494800,0,0,566128954,368.2814640142924,368.2814640142924,0,Low
NA,208494800,0,0,72230332,2886.526951032151,2886.526951032151,0,Low
NA,208494800,0,0,1039281637,200.61434030706346,200.61434030706346,0,Low
NA,208494800,0,0,1780529299,117.09709024001857,117.09709024001857,0,Low
NA,137720000,0,0,5343,25775781.396219354,25775781.396219354,0,Low
NA,137720000,0,0,12077154,11403.348835329913,11403.348835329913,0,Low
NA,137720000,0,0,7465915,18446.499859695698,18446.499859695698,0,Low
NA,137720000,0,0,704356,195526.12599310576,195526.12599310576,0,Low
NA,137720000,0,0,1425179569,96.63343693358826,96.63343693358826,0,Low
NA,137720000,0,0,23420111,5880.416194440752,5880.416194440752,0,Low
NA,137720000,0,0,30395002,4531.008091396079,4531.008091396079,0,Low
NA,137720000,0,0,185345,743046.7506541854,743046.7506541854,0,Low
NA,137720000,0,0,102396968,1344.9616984752909,1344.9616984752909,0,Low
NA,137720000,0,0,89524246,1538.354201832652,1538.354201832652,0,Low
NA,137720000,0,0,112114,1228392.5290329487,1228392.5290329487,0,Low
NA,137720000,0,0,17904421,7691.954964642531,7691.954964642531,0,Low
NA,137720000,0,0,871540,158019.13853638386,158019.13853638386,0,Low
NA,137720000,0,0,10920,12611721.611721613,12611721.611721613,0,Low
NA,137720000,0,0,87058473,1581.9252883059412,1581.9252883059412,0,Low
NA,137720000,0,0,86507,1592009.8951529935,1592009.8951529935,0,Low
NA,137720000,0,0,28213017,4881.4346937798255,4881.4346937798255,0,Low
NA,137720000,0,0,11478,11998606.0289249,11998606.0289249,0,Low
NA,137720000,0,0,8021406686,17.169058419686763,17.169058419686763,0,Low
NA,137720000,0,0,475299909,289.7538951559109,289.7538951559109,0,Low
NA,137720000,0,0,199713824,689.5867158399611,689.5867158399611,0,Low
NA,137720000,0,0,264719925,520.2479564014685,520.2479564014685,0,Low
NA,137720000,0,0,71212991,1933.9168045897693,1933.9168045897693,0,Low
NA,137720000,0,0,435937001,315.9172074957684,315.9172074957684,0,Low
NA,137720000,0,0,1034848565,133.082273733452,133.082273733452,0,Low
NA,137720000,0,0,380481775,361.96214654433845,361.96214654433845,0,Low
NA,137720000,0,0,179821109,765.8722647517428,765.8722647517428,0,Low
NA,137720000,0,0,44052902,3126.241263288398,3126.241263288398,0,Low
NA,137720000,0,0,430492778,319.9124515858893,319.9124515858893,0,Low
NA,137720000,0,0,4747661033,29.007968143205055,29.007968143205055,0,Low
NA,137720000,0,0,79341768,1735.7818393963694,1735.7818393963694,0,Low
NA,137720000,0,0,1663264901,82.80100176297775,82.80100176297775,0,Low
NA,137720000,0,0,2022467287,68.09504454545969,68.09504454545969,0,Low
NA,137720000,0,0,684898412,201.08091592421445,201.08091592421445,0,Low
NA,137720000,0,0,297688665,462.6309839509677,462.6309839509677,0,Low
NA,137720000,0,0,746964086,184.37298737813748,184.37298737813748,0,Low
NA,137720000,0,0,289050977,476.4557498797176,476.4557498797176,0,Low
NA,137720000,0,0,107439461,1281.8381506958603,1281.8381506958603,0,Low
NA,137720000,0,0,151975351,906.1995849576949,906.1995849576949,0,Low
NA,137720000,0,0,198498297,693.8094788793074,693.8094788793074,0,Low
NA,137720000,0,0,45049350,3057.09183373345,3057.09183373345,0,Low
NA,137720000,0,0,31332719,4395.405326936357,4395.405326936357,0,Low
NA,137720000,0,0,12503827,11014.227883991038,11014.227883991038,0,Low
NA,137720000,0,0,449113453,306.64857416328607,306.64857416328607,0,Low
NA,137720000,0,0,1134811910,121.35931847948265,121.35931847948265,0,Low
NA,137720000,0,0,566128954,243.2661304936543,243.2661304936543,0,Low
NA,137720000,0,0,72230332,1906.6782082629775,1906.6782082629775,0,Low
NA,137720000,0,0,1039281637,132.51460922329372,132.51460922329372,0,Low
NA,137720000,0,0,1780529299,77.34778645728986,77.34778645728986,0,Low
COL,1921177.46,334907898.06895,228007808.49319,51737944,6510.291084024328,4421.827807405528,-0.3207941472453823,Critical
COL,2608500,334907898.06895,228007808.49319,51737944,6523.575773883671,4427.141683349265,-0.3213627254744585,Critical
COL,12930,334907898.06895,228007808.49319,51737944,6473.408144493527,4407.074631593207,-0.31920334185293175,Critical
COM,19173.59,0,0,834188,22.984734855931755,22.984734855931755,0,Low
COM,5,0,0,834188,0.005993852704666095,0.005993852704666095,0,Low
COG,13000,16115114.24568,12267967.0938858,6035104,2672.383814045292,2034.9221975107305,-0.2385367001492241,High
COG,1000,16115114.24568,12267967.0938858,6035104,2670.3954473162353,2032.9338307816734,-0.23871431370781243,High
CRI,6706,89616610.422019,59029051.2423136,5081765,17636.257564452313,11617.175773046098,-0.34129019546291345,Critical
CRI,114343,89616610.422019,59029051.2423136,5081765,17657.438591123166,11638.356799716948,-0.34088079991580206,Critical
HRV,1641890,179857111.846,120751971.9148,3907027,46454.50411425363,31326.59741404398,-0.32564994479336085,Critical
HRV,0,179857111.846,120751971.9148,3907027,46034.263865082066,30906.35716487242,-0.32862275683492514,Critical
HRV,971470,179857111.846,120751971.9148,3907027,46282.91072623762,31155.004026027975,-0.32685728842100864,Critical
CUB,167054.07,26654186.12556,20799431.46894,11059820,2425.1063937351605,1895.7347894396114,-0.21828799167866958,High
CUB,143812,26654186.12556,20799431.46894,11059820,2423.004906550016,1893.6333022544673,-0.21847731420787425,High
CYP,0,49139279.68893254,40767317.78783888,1331370,36908.80798645947,30620.57714071887,-0.17037209242974002,High
CYP,31100,49139279.68893254,40767317.78783888,1331370,36932.16738317112,30643.936537430527,-0.1702643330000165,High
CZE,639470,1030445038.5600001,682650262.686,10673213,96604.88444857234,63983.17457788953,-0.3376817855214039,Critical
CZE,0,1030445038.5600001,682650262.686,10673213,96544.97090613672,63959.20916091528,-0.3375189969957325,Critical
CZE,5188690,1030445038.5600001,682650262.686,10673213,97031.11223958523,64153.66569429468,-0.33883406864502297,Critical
NA,1199340,0,0,5343,224469.39921392477,224469.39921392477,0,Low
NA,1199340,0,0,12077154,99.30650880165973,99.30650880165973,0,Low
NA,1199340,0,0,7465915,160.64206463641764,160.64206463641764,0,Low
NA,1199340,0,0,704356,1702.7469063939259,1702.7469063939259,0,Low
NA,1199340,0,0,1425179569,0.8415360604990542,0.8415360604990542,0,Low
NA,1199340,0,0,23420111,51.20983414638812,51.20983414638812,0,Low
NA,1199340,0,0,30395002,39.45846096670762,39.45846096670762,0,Low
NA,1199340,0,0,185345,6470.851655021716,6470.851655021716,0,Low
NA,1199340,0,0,102396968,11.712651491790265,11.712651491790265,0,Low
NA,1199340,0,0,89524246,13.396817662111335,13.396817662111335,0,Low
NA,1199340,0,0,112114,10697.50432595394,10697.50432595394,0,Low
NA,1199340,0,0,17904421,66.98569029403409,66.98569029403409,0,Low
NA,1199340,0,0,871540,1376.1158409252587,1376.1158409252587,0,Low
NA,1199340,0,0,10920,109829.67032967033,109829.67032967033,0,Low
NA,1199340,0,0,87058473,13.776258170758405,13.776258170758405,0,Low
NA,1199340,0,0,86507,13864.080363438798,13864.080363438798,0,Low
NA,1199340,0,0,28213017,42.51016472290078,42.51016472290078,0,Low
NA,1199340,0,0,11478,104490.32932566649,104490.32932566649,0,Low
NA,1199340,0,0,8021406686,0.14951741595314497,0.14951741595314497,0,Low
NA,1199340,0,0,475299909,2.5233331151342595,2.5233331151342595,0,Low
NA,1199340,0,0,199713824,6.005292853438127,6.005292853438127,0,Low
NA,1199340,0,0,264719925,4.530599651688478,4.530599651688478,0,Low
NA,1199340,0,0,71212991,16.84159004078343,16.84159004078343,0,Low
NA,1199340,0,0,435937001,2.7511773427096635,2.7511773427096635,0,Low
NA,1199340,0,0,1034848565,1.1589521796360611,1.1589521796360611,0,Low
NA,1199340,0,0,380481775,3.152161493149048,3.152161493149048,0,Low
NA,1199340,0,0,179821109,6.669628536213732,6.669628536213732,0,Low
NA,1199340,0,0,44052902,27.224994167240105,27.224994167240105,0,Low
NA,1199340,0,0,430492778,2.7859700819417696,2.7859700819417696,0,Low
NA,1199340,0,0,4747661033,0.2526170237646787,0.2526170237646787,0,Low
NA,1199340,0,0,79341768,15.116123956300042,15.116123956300042,0,Low
NA,1199340,0,0,1663264901,0.7210757584549066,0.7210757584549066,0,Low
NA,1199340,0,0,2022467287,0.5930083555413275,0.5930083555413275,0,Low
NA,1199340,0,0,684898412,1.751121011505572,1.751121011505572,0,Low
NA,1199340,0,0,297688665,4.028839996309567,4.028839996309567,0,Low
NA,1199340,0,0,746964086,1.6056193630706899,1.6056193630706899,0,Low
NA,1199340,0,0,289050977,4.149233510461374,4.149233510461374,0,Low
NA,1199340,0,0,107439461,11.162937610046276,11.162937610046276,0,Low
NA,1199340,0,0,151975351,7.8916744860816275,7.8916744860816275,0,Low
NA,1199340,0,0,198498297,6.042066950327539,6.042066950327539,0,Low
NA,1199340,0,0,45049350,26.62280365865434,26.62280365865434,0,Low
NA,1199340,0,0,31332719,38.27755899511945,38.27755899511945,0,Low
NA,1199340,0,0,12503827,95.91783379600501,95.91783379600501,0,Low
NA,1199340,0,0,449113453,2.6704610872567205,2.6704610872567205,0,Low
NA,1199340,0,0,1134811910,1.0568623658523288,1.0568623658523288,0,Low
NA,1199340,0,0,566128954,2.118492600539205,2.118492600539205,0,Low
NA,1199340,0,0,72230332,16.604381660602087,16.604381660602087,0,Low
NA,1199340,0,0,1039281637,1.1540086510736647,1.1540086510736647,0,Low
NA,1199340,0,0,1780529299,0.6735862199367268,0.6735862199367268,0,Low
NA,1703514,0,0,5343,318830.99382369453,318830.99382369453,0,Low
NA,1703514,0,0,12077154,141.0526022935536,141.0526022935536,0,Low
NA,1703514,0,0,7465915,228.1721664390768,228.1721664390768,0,Low
NA,1703514,0,0,704356,2418.541192238016,2418.541192238016,0,Low
NA,1703514,0,0,1425179569,1.195297797592831,1.195297797592831,0,Low
NA,1703514,0,0,23420111,72.73722998153168,72.73722998153168,0,Low
NA,1703514,0,0,30395002,56.045859118548506,56.045859118548506,0,Low
NA,1703514,0,0,185345,9191.043729261648,9191.043729261648,0,Low
NA,1703514,0,0,102396968,16.63637149881235,16.63637149881235,0,Low
NA,1703514,0,0,89524246,19.028521055625536,19.028521055625536,0,Low
NA,1703514,0,0,112114,15194.480617942452,15194.480617942452,0,Low
NA,1703514,0,0,17904421,95.14488069734286,95.14488069734286,0,Low
NA,1703514,0,0,871540,1954.6021984074168,1954.6021984074168,0,Low
NA,1703514,0,0,10920,155999.45054945056,155999.45054945056,0,Low
NA,1703514,0,0,87058473,19.567469326047103,19.567469326047103,0,Low
NA,1703514,0,0,86507,19692.209878969334,19692.209878969334,0,Low
NA,1703514,0,0,28213017,60.38042652439475,60.38042652439475,0,Low
NA,1703514,0,0,11478,148415.57762676425,148415.57762676425,0,Low
NA,1703514,0,0,8021406686,0.21237098013908132,0.21237098013908132,0,Low
NA,1703514,0,0,475299909,3.5840823188543887,3.5840823188543887,0,Low
NA,1703514,0,0,199713824,8.529775084573014,8.529775084573014,0,Low
NA,1703514,0,0,264719925,6.435155948310276,6.435155948310276,0,Low
NA,1703514,0,0,71212991,23.921393780525243,23.921393780525243,0,Low
NA,1703514,0,0,435937001,3.907706838585147,3.907706838585147,0,Low
NA,1703514,0,0,1034848565,1.6461481009059524,1.6461481009059524,0,Low
NA,1703514,0,0,380481775,4.477255185218793,4.477255185218793,0,Low
NA,1703514,0,0,179821109,9.473381681791318,9.473381681791318,0,Low
NA,1703514,0,0,44052902,38.6697339485149,38.6697339485149,0,Low
NA,1703514,0,0,430492778,3.9571256175637863,3.9571256175637863,0,Low
NA,1703514,0,0,4747661033,0.3588112100167283,0.3588112100167283,0,Low
NA,1703514,0,0,79341768,21.470582808288317,21.470582808288317,0,Low
NA,1703514,0,0,1663264901,1.0241988506916735,1.0241988506916735,0,Low
NA,1703514,0,0,2022467287,0.8422949587119823,0.8422949587119823,0,Low
NA,1703514,0,0,684898412,2.4872506201693456,2.4872506201693456,0,Low
NA,1703514,0,0,297688665,5.722468472220801,5.722468472220801,0,Low
NA,1703514,0,0,746964086,2.280583540665702,2.280583540665702,0,Low
NA,1703514,0,0,289050977,5.893472555188769,5.893472555188769,0,Low
NA,1703514,0,0,107439461,15.855570980572958,15.855570980572958,0,Low
NA,1703514,0,0,151975351,11.209146672739054,11.209146672739054,0,Low
NA,1703514,0,0,198498297,8.582008136825475,8.582008136825475,0,Low
NA,1703514,0,0,45049350,37.81439687809036,37.81439687809036,0,Low
NA,1703514,0,0,31332719,54.36853405540707,54.36853405540707,0,Low
NA,1703514,0,0,12503827,136.23940894255816,136.23940894255816,0,Low
NA,1703514,0,0,449113453,3.79305938982861,3.79305938982861,0,Low
NA,1703514,0,0,1134811910,1.5011421584392783,1.5011421584392783,0,Low
NA,1703514,0,0,566128954,3.0090564843288337,3.0090564843288337,0,Low
NA,1703514,0,0,72230332,23.584468641235098,23.584468641235098,0,Low
NA,1703514,0,0,1039281637,1.6391264305577258,1.6391264305577258,0,Low
NA,1703514,0,0,1780529299,0.9567458401031345,0.9567458401031345,0,Low
PRK,2300000,0,0,26328845,87.35666148666985,87.35666148666985,0,Low
PRK,2300000,0,0,51782512,44.41653969973492,44.41653969973492,0,Low
PRK,1992213.15,0,0,26328845,75.6665607625401,75.6665607625401,0,Low
PRK,1992213.15,0,0,51782512,38.47270194230825,38.47270194230825,0,Low
PRK,70578.54,0,0,26328845,2.6806546204362554,2.6806546204362554,0,Low
PRK,70578.54,0,0,51782512,1.3629802277649257,1.3629802277649257,0,Low
NA,2283672,0,0,5343,427413.81246490736,427413.81246490736,0,Low
NA,2283672,0,0,12077154,189.0902442744375,189.0902442744375,0,Low
NA,2283672,0,0,7465915,305.8797213737365,305.8797213737365,0,Low
NA,2283672,0,0,704356,3242.2127446916047,3242.2127446916047,0,Low
NA,2283672,0,0,1425179569,1.6023749215001553,1.6023749215001553,0,Low
NA,2283672,0,0,23420111,97.50901692993683,97.50901692993683,0,Low
NA,2283672,0,0,30395002,75.13314195537806,75.13314195537806,0,Low
NA,2283672,0,0,185345,12321.195608190132,12321.195608190132,0,Low
NA,2283672,0,0,102396968,22.302144727566542,22.302144727566542,0,Low
NA,2283672,0,0,89524246,25.5089777578244,25.5089777578244,0,Low
NA,2283672,0,0,112114,20369.19564015199,20369.19564015199,0,Low
NA,2283672,0,0,17904421,127.54793913749012,127.54793913749012,0,Low
NA,2283672,0,0,871540,2620.272161920279,2620.272161920279,0,Low
NA,2283672,0,0,10920,209127.47252747254,209127.47252747254,0,Low
NA,2283672,0,0,87058473,26.231473184695073,26.231473184695073,0,Low
NA,2283672,0,0,86507,26398.69605927844,26398.69605927844,0,Low
NA,2283672,0,0,28213017,80.94391322983996,80.94391322983996,0,Low
NA,2283672,0,0,11478,198960.7945635128,198960.7945635128,0,Low
NA,2283672,0,0,8021406686,0.2846971970621762,0.2846971970621762,0,Low
NA,2283672,0,0,475299909,4.804696901383164,4.804696901383164,0,Low
NA,2283672,0,0,199713824,11.434721714606997,11.434721714606997,0,Low
NA,2283672,0,0,264719925,8.626747684368677,8.626747684368677,0,Low
NA,2283672,0,0,71212991,32.06819384963061,32.06819384963061,0,Low
NA,2283672,0,0,435937001,5.238536749029018,5.238536749029018,0,Low
NA,2283672,0,0,1034848565,2.206769258070141,2.206769258070141,0,Low
NA,2283672,0,0,380481775,6.002053580621569,6.002053580621569,0,Low
NA,2283672,0,0,179821109,12.69968811058773,12.69968811058773,0,Low
NA,2283672,0,0,44052902,51.839309019868885,51.839309019868885,0,Low
NA,2283672,0,0,430492778,5.304785856361103,5.304785856361103,0,Low
NA,2283672,0,0,4747661033,0.4810099086953919,0.4810099086953919,0,Low
NA,2283672,0,0,79341768,28.782721353020516,28.782721353020516,0,Low
NA,2283672,0,0,1663264901,1.373005585957471,1.373005585957471,0,Low
NA,2283672,0,0,2022467287,1.1291515144294149,1.1291515144294149,0,Low
NA,2283672,0,0,684898412,3.334322229381954,3.334322229381954,0,Low
NA,2283672,0,0,297688665,7.671343482292146,7.671343482292146,0,Low
NA,2283672,0,0,746964086,3.057271484401728,3.057271484401728,0,Low
NA,2283672,0,0,289050977,7.9005856465242115,7.9005856465242115,0,Low
NA,2283672,0,0,107439461,21.255430534968898,21.255430534968898,0,Low
NA,2283672,0,0,151975351,15.026594674553508,15.026594674553508,0,Low
NA,2283672,0,0,198498297,11.504743539437015,11.504743539437015,0,Low
NA,2283672,0,0,45049350,50.69267370117438,50.69267370117438,0,Low
NA,2283672,0,0,31332719,72.88457793911853,72.88457793911853,0,Low
NA,2283672,0,0,12503827,182.6378435978041,182.6378435978041,0,Low
NA,2283672,0,0,449113453,5.0848443411023805,5.0848443411023805,0,Low
NA,2283672,0,0,1134811910,2.0123793025753494,2.0123793025753494,0,Low
NA,2283672,0,0,566128954,4.033837138808484,4.033837138808484,0,Low
NA,2283672,0,0,72230332,31.616523651033475,31.616523651033475,0,Low
NA,2283672,0,0,1039281637,2.1973562494494456,2.1973562494494456,0,Low
NA,2283672,0,0,1780529299,1.2825804109388037,1.2825804109388037,0,Low
NA,1692323,0,0,5343,316736.47763428785,316736.47763428785,0,Low
NA,1692323,0,0,12077154,140.12597669947738,140.12597669947738,0,Low
NA,1692323,0,0,7465915,226.67322089790736,226.67322089790736,0,Low
NA,1692323,0,0,704356,2402.6529198303133,2402.6529198303133,0,Low
NA,1692323,0,0,1425179569,1.1874454537595185,1.1874454537595185,0,Low
NA,1692323,0,0,23420111,72.25939279280102,72.25939279280102,0,Low
NA,1692323,0,0,30395002,55.67767358594021,55.67767358594021,0,Low
NA,1692323,0,0,185345,9130.664436591222,9130.664436591222,0,Low
NA,1692323,0,0,102396968,16.52708115341853,16.52708115341853,0,Low
NA,1692323,0,0,89524246,18.90351581402875,18.90351581402875,0,Low
NA,1692323,0,0,112114,15094.6625755927,15094.6625755927,0,Low
