Area_x,Year,Item,Production,ISO3,Area_y,Population,Exports,Imports,Net_Food_Availability_Capita
Central America,2022,Rice,1406864.78,,Democratic Republic of the Congo,102396968.0,0,0,13.739320679885756
Central America,2022,Rice,1406864.78,,Iran (Islamic Republic of),89524246.0,0,0,15.714902307024177
Central America,2022,Rice,1406864.78,,Micronesia (Federated States of),112114.0,0,0,12548.520077777976
Central America,2022,Rice,1406864.78,,Netherlands (Kingdom of the),17904421.0,0,0,78.57639071377957
Central America,2022,Rice,1406864.78,,RÃ©union,871540.0,0,0,1614.2285838859948
Central America,2022,Rice,1406864.78,,Saint BarthÃ©lemy,10920.0,0,0,128833.77106227106
Central America,2022,Rice,1406864.78,,TÃ¼rkiye,87058473.0,0,0,16.159998349614977
Central America,2022,Rice,1406864.78,,United States Virgin Islands,86507.0,0,0,16263.016634492007
Central America,2022,Rice,1406864.78,,Venezuela (Bolivarian Republic of),28213017.0,0,0,49.86580414281819
Central America,2022,Rice,1406864.78,,Wallis and Futuna Islands,11478.0,0,0,122570.55061857466
Central America,2022,Rice,1406864.78,,World,8021406686.0,0,0,0.17538878591649554
Central America,2022,Rice,1406864.78,,Eastern Africa,475299909.0,0,0,2.9599517133507383
Central America,2022,Rice,1406864.78,,Middle Africa,199713824.0,0,0,7.044403596217756
Central America,2022,Rice,1406864.78,,Northern Africa,264719925.0,0,0,5.3145405658452045
Central America,2022,Rice,1406864.78,,Southern Africa,71212991.0,0,0,19.75573220902911
Central America,2022,Rice,1406864.78,,Western Africa,435937001.0,0,0,3.2272203937100534
Central America,2022,Rice,1406864.78,,Americas,1034848565.0,0,0,1.3594885547336097
Central America,2022,Rice,1406864.78,,Northern America,380481775.0,0,0,3.6975878279583827
Central America,2022,Rice,1406864.78,,Central America,179821109.0,0,0,7.823690932748057
Central America,2022,Rice,1406864.78,,Caribbean,44052902.0,0,0,31.93580254939845
Central America,2022,Rice,1406864.78,,South America,430492778.0,0,0,3.268033407055205
Central America,2022,Rice,1406864.78,,Asia,4747661033.0,0,0,0.2963279750220533
Central America,2022,Rice,1406864.78,,Central Asia,79341768.0,0,0,17.731704440969857
Central America,2022,Rice,1406864.78,,Eastern Asia,1663264901.0,0,0,0.8458452884769917
Central America,2022,Rice,1406864.78,,Southern Asia,2022467287.0,0,0,0.6956180646495668
Central America,2022,Rice,1406864.78,,South-eastern Asia,684898412.0,0,0,2.0541218308446014
Central America,2022,Rice,1406864.78,,Western Asia,297688665.0,0,0,4.725960190657578
Central America,2022,Rice,1406864.78,,Europe,746964086.0,0,0,1.883443670677361
Central America,2022,Rice,1406864.78,,Eastern Europe,289050977.0,0,0,4.867185693684751
Central America,2022,Rice,1406864.78,,Northern Europe,107439461.0,0,0,13.094488439401236
Central America,2022,Rice,1406864.78,,Southern Europe,151975351.0,0,0,9.25719052953528
Central America,2022,Rice,1406864.78,,Western Europe,198498297.0,0,0,7.087540806458405
Central America,2022,Rice,1406864.78,,Oceania,45049350.0,0,0,31.2294135209498
Central America,2022,Rice,1406864.78,,Australia and New Zealand,31332719.0,0,0,44.90082012990957
Central America,2022,Rice,1406864.78,,Melanesia,12503827.0,0,0,112.51473488876645
Central America,2022,Rice,1406864.78,,European Union (27),449113453.0,0,0,3.132537604033874
Central America,2022,Rice,1406864.78,,Least Developed Countries (LDCs),1134811910.0,0,0,1.2397338868253507
Central America,2022,Rice,1406864.78,,Land Locked Developing Countries (LLDCs),566128954.0,0,0,2.485060638675619
Central America,2022,Rice,1406864.78,,Small Island Developing States (SIDS),72230332.0,0,0,19.4774790734729
Central America,2022,Rice,1406864.78,,Low Income Food Deficit Countries (LIFDCs),1039281637.0,0,0,1.3536896351417012
Central America,2022,Rice,1406864.78,,Net Food Importing Developing Countries (NFIDCs),1780529299.0,0,0,0.7901385171196781
Central America,2022,Wheat,3612121.01,,"Ascension, Saint Helena and Tristan da Cunha",5343.0,0,0,676047.3535466966
Central America,2022,Wheat,3612121.01,,Bolivia (Plurinational State of),12077154.0,0,0,299.0871036338528
Central America,2022,Wheat,3612121.01,,"China, Hong Kong SAR",7465915.0,0,0,483.8149121708458
Central America,2022,Wheat,3612121.01,,"China, Macao SAR",704356.0,0,0,5128.260439323297
Central America,2022,Wheat,3612121.01,,"China, mainland",1425179569.0,0,0,2.5345023803102245
Central America,2022,Wheat,3612121.01,,"China, Taiwan Province of",23420111.0,0,0,154.23159224138604
Central America,2022,Wheat,3612121.01,,CÃ´te d'Ivoire,30395002.0,0,0,118.83930818626035
Central America,2022,Wheat,3612121.01,,CuraÃ§ao,185345.0,0,0,19488.63476220022
Central America,2022,Wheat,3612121.01,,Democratic Republic of the Congo,102396968.0,0,0,35.275663728636964
Central America,2022,Wheat,3612121.01,,Iran (Islamic Republic of),89524246.0,0,0,40.34796350030136
Central America,2022,Wheat,3612121.01,,Micronesia (Federated States of),112114.0,0,0,32218.286833044935
Central America,2022,Wheat,3612121.01,,Netherlands (Kingdom of the),17904421.0,0,0,201.74464228695248
Central America,2022,Wheat,3612121.01,,RÃ©union,871540.0,0,0,4144.526940817404
Central America,2022,Wheat,3612121.01,,Saint BarthÃ©lemy,10920.0,0,0,330780.3122710623
Central America,2022,Wheat,3612121.01,,TÃ¼rkiye,87058473.0,0,0,41.490746225241054
Central America,2022,Wheat,3612121.01,,United States Virgin Islands,86507.0,0,0,41755.245355867155
Central America,2022,Wheat,3612121.01,,Venezuela (Bolivarian Republic of),28213017.0,0,0,128.0302992763943
Central America,2022,Wheat,3612121.01,,Wallis and Futuna Islands,11478.0,0,0,314699.51298135566
Central America,2022,Wheat,3612121.01,,World,8021406686.0,0,0,0.45031017019799563
Central America,2022,Wheat,3612121.01,,Eastern Africa,475299909.0,0,0,7.599666950493778
Central America,2022,Wheat,3612121.01,,Middle Africa,199713824.0,0,0,18.086484639140455
Central America,2022,Wheat,3612121.01,,Northern Africa,264719925.0,0,0,13.645066611438486
Central America,2022,Wheat,3612121.01,,Southern Africa,71212991.0,0,0,50.722781886804896
Central America,2022,Wheat,3612121.01,,Western Africa,435937001.0,0,0,8.285878468022034
Central America,2022,Wheat,3612121.01,,Americas,1034848565.0,0,0,3.4904826968571965
Central America,2022,Wheat,3612121.01,,Northern America,380481775.0,0,0,9.49354541357467
Central America,2022,Wheat,3612121.01,,Central America,179821109.0,0,0,20.08730248682873
Central America,2022,Wheat,3612121.01,,Caribbean,44052902.0,0,0,81.99507514851122
Central America,2022,Wheat,3612121.01,,South America,430492778.0,0,0,8.390665754676144
Central America,2022,Wheat,3612121.01,,Asia,4747661033.0,0,0,0.7608211674955102
Central America,2022,Wheat,3612121.01,,Central Asia,79341768.0,0,0,45.52609679683468
Central America,2022,Wheat,3612121.01,,Eastern Asia,1663264901.0,0,0,2.1717051852824496
Central America,2022,Wheat,3612121.01,,Southern Asia,2022467287.0,0,0,1.7859972486170552
Central America,2022,Wheat,3612121.01,,South-eastern Asia,684898412.0,0,0,5.273951503920263
Central America,2022,Wheat,3612121.01,,Western Asia,297688665.0,0,0,12.133888302398077
Central America,2022,Wheat,3612121.01,,Europe,746964086.0,0,0,4.835735850893372
Central America,2022,Wheat,3612121.01,,Eastern Europe,289050977.0,0,0,12.496484348502998
Central America,2022,Wheat,3612121.01,,Northern Europe,107439461.0,0,0,33.620058927883115
Central America,2022,Wheat,3612121.01,,Southern Europe,151975351.0,0,0,23.76780830728267
Central America,2022,Wheat,3612121.01,,Western Europe,198498297.0,0,0,18.197239294199083
Central America,2022,Wheat,3612121.01,,Oceania,45049350.0,0,0,80.18142348335769
Central America,2022,Wheat,3612121.01,,Australia and New Zealand,31332719.0,0,0,115.28271804307823
Central America,2022,Wheat,3612121.01,,Melanesia,12503827.0,0,0,288.8812369205044
Central America,2022,Wheat,3612121.01,,European Union (27),449113453.0,0,0,8.04278069577221
Central America,2022,Wheat,3612121.01,,Least Developed Countries (LDCs),1134811910.0,0,0,3.1830129541026757
Central America,2022,Wheat,3612121.01,,Land Locked Developing Countries (LLDCs),566128954.0,0,0,6.3803855720122735
Central America,2022,Wheat,3612121.01,,Small Island Developing States (SIDS),72230332.0,0,0,50.00836781423073
Central America,2022,Wheat,3612121.01,,Low Income Food Deficit Countries (LIFDCs),1039281637.0,0,0,3.4755939885811724
Central America,2022,Wheat,3612121.01,,Net Food Importing Developing Countries (NFIDCs),1780529299.0,0,0,2.028678220587933
Central Asia,1992,Maize (corn),1206878.0,,"Ascension, Saint Helena and Tristan da Cunha",6524.0,0,0,184990.49662783567
Central Asia,1992,Maize (corn),1206878.0,,Belgium-Luxembourg,10437950.0,0,0,115.62404495135539
Central Asia,1992,Maize (corn),1206878.0,,Bolivia (Plurinational State of),7430336.0,0,0,162.4257637878018
Central Asia,1992,Maize (corn),1206878.0,,"China, Hong Kong SAR",5759556.0,0,0,209.54358287340204
Central Asia,1992,Maize (corn),1206878.0,,"China, Macao SAR",372248.0,0,0,3242.1342760740154
Central Asia,1992,Maize (corn),1206878.0,,"China, mainland",1184574237.0,0,0,1.018828505891269
Central Asia,1992,Maize (corn),1206878.0,,"China, Taiwan Province of",20982088.0,0,0,57.51944229763978
Central Asia,1992,Maize (corn),1206878.0,,CÃ´te d'Ivoire,13200310.0,0,0,91.42800434232227
Central Asia,1992,Maize (corn),1206878.0,,Czechoslovakia,15618884.0,0,0,77.27043750372945
Central Asia,1992,Maize (corn),1206878.0,,Democratic Republic of the Congo,39228910.0,0,0,30.765014883156326
Central Asia,1992,Maize (corn),1206878.0,,Ethiopia PDR,53652496.0,0,0,22.494349563904724
Central Asia,1992,Maize (corn),1206878.0,,Iran (Islamic Republic of),61184983.0,0,0,19.725068813045187
Central Asia,1992,Maize (corn),1206878.0,,Micronesia (Federated States of),104806.0,0,0,11515.352174493826
Central Asia,1992,Maize (corn),1206878.0,,Netherlands (Kingdom of the),15276785.0,0,0,79.00078452370705
Central Asia,1992,Maize (corn),1206878.0,,Netherlands Antilles (former),234523.0,0,0,5146.096544901779
Central Asia,1992,Maize (corn),1206878.0,,RÃ©union,676420.0,0,0,1784.2139499127761
Central Asia,1992,Maize (corn),1206878.0,,Serbia and Montenegro,8485828.0,0,0,142.2227742537322
Central Asia,1992,Maize (corn),1206878.0,,Sudan (former),27837104.0,0,0,43.355012791560505
Central Asia,1992,Maize (corn),1206878.0,,TÃ¼rkiye,57990118.0,0,0,20.81178727727369
Central Asia,1992,Maize (corn),1206878.0,,United States Virgin Islands,104418.0,0,0,11558.141316631232
Central Asia,1992,Maize (corn),1206878.0,,Venezuela (Bolivarian Republic of),20780948.0,0,0,58.076176313034416
Central Asia,1992,Maize (corn),1206878.0,,Wallis and Futuna Islands,13778.0,0,0,87594.57105530555
Central Asia,1992,Maize (corn),1206878.0,,World,5505989092.0,0,0,0.21919367798122766
Central Asia,1992,Maize (corn),1206878.0,,Eastern Africa,202805020.0,0,0,5.950927644690452
Central Asia,1992,Maize (corn),1206878.0,,Middle Africa,77389188.0,0,0,15.594917470900457
Central Asia,1992,Maize (corn),1206878.0,,Northern Africa,154672602.0,0,0,7.802791085133487
Central Asia,1992,Maize (corn),1206878.0,,Southern Africa,48101554.0,0,0,25.090208104295343
Central Asia,1992,Maize (corn),1206878.0,,Western Africa,195589449.0,0,0,6.170465769858578
Central Asia,1992,Maize (corn),1206878.0,,Americas,746446434.0,0,0,1.6168313559121377
Central Asia,1992,Maize (corn),1206878.0,,Northern America,288226643.0,0,0,4.187253431668355
Central Asia,1992,Maize (corn),1206878.0,,Central America,116817718.0,0,0,10.331292381520413
Central Asia,1992,Maize (corn),1206878.0,,Caribbean,35016035.0,0,0,34.46643801903899
Central Asia,1992,Maize (corn),1206878.0,,South America,306386038.0,0,0,3.9390763622198737
Central Asia,1992,Maize (corn),1206878.0,,Asia,3325622564.0,0,0,0.3629028781150644
Central Asia,1992,Maize (corn),1206878.0,,Central Asia,53012114.0,0,0,22.766079466289536
Central Asia,1992,Maize (corn),1206878.0,,Eastern Asia,1404715566.0,0,0,0.8591618326239862
Central Asia,1992,Maize (corn),1206878.0,,Southern Asia,1255085374.0,0,0,0.9615903626967133
Central Asia,1992,Maize (corn),1206878.0,,South-eastern Asia,457512308.0,0,0,2.6379137323667368
Central Asia,1992,Maize (corn),1206878.0,,Western Asia,155297203.0,0,0,7.77140847797497
Central Asia,1992,Maize (corn),1206878.0,,Europe,727615967.0,0,0,1.658674430930953
Central Asia,1992,Maize (corn),1206878.0,,Eastern Europe,311608425.0,0,0,3.8730595939439056
Central Asia,1992,Maize (corn),1206878.0,,Northern Europe,92819819.0,0,0,13.002373986529753
Central Asia,1992,Maize (corn),1206878.0,,Southern Europe,144204848.0,0,0,8.369191582241395
Central Asia,1992,Maize (corn),1206878.0,,Western Europe,178982876.0,0,0,6.742980261418975
Central Asia,1992,Maize (corn),1206878.0,,Oceania,27746313.0,0,0,43.49687830595726
Central Asia,1992,Maize (corn),1206878.0,,Australia and New Zealand,21081533.0,0,0,57.24811378755046
Central Asia,1992,Maize (corn),1206878.0,,Melanesia,5645931.0,0,0,213.76067118071404
Central Asia,1992,Maize (corn),1206878.0,,European Union (27),407244710.0,0,0,2.963520385568667
Central Asia,1992,Maize (corn),1206878.0,,Least Developed Countries (LDCs),547033343.0,0,0,2.2062238352443537
Central Asia,1992,Maize (corn),1206878.0,,Land Locked Developing Countries (LLDCs),226498971.0,0,0,5.328403898135149
Central Asia,1992,Maize (corn),1206878.0,,Small Island Developing States (SIDS),50316232.0,0,0,23.985858082536865
Central Asia,1992,Maize (corn),1206878.0,,Low Income Food Deficit Countries (LIFDCs),475832762.0,0,0,2.5363491049403613
Central Asia,1992,Maize (corn),1206878.0,,Net Food Importing Developing Countries (NFIDCs),910976608.0,0,0,1.324817771830207
Central Asia,1992,Rice,1136807.0,,"Ascension, Saint Helena and Tristan da Cunha",6524.0,0,0,174250.0
Central Asia,1992,Rice,1136807.0,,Belgium-Luxembourg,10437950.0,0,0,108.91094515685552
Central Asia,1992,Rice,1136807.0,,Bolivia (Plurinational State of),7430336.0,0,0,152.99536925382648
Central Asia,1992,Rice,1136807.0,,"China, Hong Kong SAR",5759556.0,0,0,197.3775409076672
Central Asia,1992,Rice,1136807.0,,"China, Macao SAR",372248.0,0,0,3053.896864455954
Central Asia,1992,Rice,1136807.0,,"China, mainland",1184574237.0,0,0,0.959675607059484
Central Asia,1992,Rice,1136807.0,,"China, Taiwan Province of",20982088.0,0,0,54.179879523906294
Central Asia,1992,Rice,1136807.0,,CÃ´te d'Ivoire,13200310.0,0,0,86.11971991566865
Central Asia,1992,Rice,1136807.0,,Czechoslovakia,15618884.0,0,0,72.78413745822044
Central Asia,1992,Rice,1136807.0,,Democratic Republic of the Congo,39228910.0,0,0,28.978806701486224
Central Asia,1992,Rice,1136807.0,,Ethiopia PDR,53652496.0,0,0,21.188333903421753
Central Asia,1992,Rice,1136807.0,,Iran (Islamic Republic of),61184983.0,0,0,18.579836820417192
Central Asia,1992,Rice,1136807.0,,Micronesia (Federated States of),104806.0,0,0,10846.774039654218
Central Asia,1992,Rice,1136807.0,,Netherlands (Kingdom of the),15276785.0,0,0,74.4140210129291
Central Asia,1992,Rice,1136807.0,,Netherlands Antilles (former),234523.0,0,0,4847.315615099586
Central Asia,1992,Rice,1136807.0,,RÃ©union,676420.0,0,0,1680.6229857189321
Central Asia,1992,Rice,1136807.0,,Serbia and Montenegro,8485828.0,0,0,133.96535965612313
Central Asia,1992,Rice,1136807.0,,Sudan (former),27837104.0,0,0,40.83783284353142
Central Asia,1992,Rice,1136807.0,,TÃ¼rkiye,57990118.0,0,0,19.603460713771955
Central Asia,1992,Rice,1136807.0,,United States Virgin Islands,104418.0,0,0,10887.078856135915
Central Asia,1992,Rice,1136807.0,,Venezuela (Bolivarian Republic of),20780948.0,0,0,54.704289717677945
Central Asia,1992,Rice,1136807.0,,Wallis and Futuna Islands,13778.0,0,0,82508.854695892
Central Asia,1992,Rice,1136807.0,,World,5505989092.0,0,0,0.20646735418559742
Central Asia,1992,Rice,1136807.0,,Eastern Africa,202805020.0,0,0,5.605418445756421
Central Asia,1992,Rice,1136807.0,,Middle Africa,77389188.0,0,0,14.689480913018496
Central Asia,1992,Rice,1136807.0,,Northern Africa,154672602.0,0,0,7.34976321145745
Central Asia,1992,Rice,1136807.0,,Southern Africa,48101554.0,0,0,23.633477621118022
Central Asia,1992,Rice,1136807.0,,Western Africa,195589449.0,0,0,5.812210248621335
Central Asia,1992,Rice,1136807.0,,Americas,746446434.0,0,0,1.5229585784316306
Central Asia,1992,Rice,1136807.0,,Northern America,288226643.0,0,0,3.94414266553422
Central Asia,1992,Rice,1136807.0,,Central America,116817718.0,0,0,9.731460427946384
Central Asia,1992,Rice,1136807.0,,Caribbean,35016035.0,0,0,32.46532624267711
Central Asia,1992,Rice,1136807.0,,South America,306386038.0,0,0,3.7103746875045265
Central Asia,1992,Rice,1136807.0,,Asia,3325622564.0,0,0,0.3418328382498911
Central Asia,1992,Rice,1136807.0,,Central Asia,53012114.0,0,0,21.444287243477973
Central Asia,1992,Rice,1136807.0,,Eastern Asia,1404715566.0,0,0,0.8092791363002523
Central Asia,1992,Rice,1136807.0,,Southern Asia,1255085374.0,0,0,0.90576069449121
Central Asia,1992,Rice,1136807.0,,South-eastern Asia,457512308.0,0,0,2.4847571969582947
Central Asia,1992,Rice,1136807.0,,Western Asia,155297203.0,0,0,7.3202026697158225
Central Asia,1992,Rice,1136807.0,,Europe,727615967.0,0,0,1.5623722561877205
Central Asia,1992,Rice,1136807.0,,Eastern Europe,311608425.0,0,0,3.648190834378114
Central Asia,1992,Rice,1136807.0,,Northern Europe,92819819.0,0,0,12.247459780114417
Central Asia,1992,Rice,1136807.0,,Southern Europe,144204848.0,0,0,7.883278653710727
Central Asia,1992,Rice,1136807.0,,Western Europe,178982876.0,0,0,6.351484708514796
Central Asia,1992,Rice,1136807.0,,Oceania,27746313.0,0,0,40.97146168573821
Central Asia,1992,Rice,1136807.0,,Australia and New Zealand,21081533.0,0,0,53.924304271420866
Central Asia,1992,Rice,1136807.0,,Melanesia,5645931.0,0,0,201.34978624428814
Central Asia,1992,Rice,1136807.0,,European Union (27),407244710.0,0,0,2.7914592187090657
Central Asia,1992,Rice,1136807.0,,Least Developed Countries (LDCs),547033343.0,0,0,2.0781310948352925
Central Asia,1992,Rice,1136807.0,,Land Locked Developing Countries (LLDCs),226498971.0,0,0,5.0190382542620915
Central Asia,1992,Rice,1136807.0,,Small Island Developing States (SIDS),50316232.0,0,0,22.593245853544836
Central Asia,1992,Rice,1136807.0,,Low Income Food Deficit Countries (LIFDCs),475832762.0,0,0,2.3890893834670424
Central Asia,1992,Rice,1136807.0,,Net Food Importing Developing Countries (NFIDCs),910976608.0,0,0,1.247899221579134
Central Asia,1992,Wheat,20549400.0,,"Ascension, Saint Helena and Tristan da Cunha",6524.0,0,0,3149816.0637645614
Central Asia,1992,Wheat,20549400.0,,Belgium-Luxembourg,10437950.0,0,0,1968.7199114768705
Central Asia,1992,Wheat,20549400.0,,Bolivia (Plurinational State of),7430336.0,0,0,2765.608446239847
Central Asia,1992,Wheat,20549400.0,,"China, Hong Kong SAR",5759556.0,0,0,3567.8791906876154
Central Asia,1992,Wheat,20549400.0,,"China, Macao SAR",372248.0,0,0,55203.520233822615
Central Asia,1992,Wheat,20549400.0,,"China, mainland",1184574237.0,0,0,17.347498669262382
Central Asia,1992,Wheat,20549400.0,,"China, Taiwan Province of",20982088.0,0,0,979.3782201275678
Central Asia,1992,Wheat,20549400.0,,CÃ´te d'Ivoire,13200310.0,0,0,1556.7361675597012
Central Asia,1992,Wheat,20549400.0,,Czechoslovakia,15618884.0,0,0,1315.6765873925435
Central Asia,1992,Wheat,20549400.0,,Democratic Republic of the Congo,39228910.0,0,0,523.8330608727084
Central Asia,1992,Wheat,20549400.0,,Ethiopia PDR,53652496.0,0,0,383.00920799658604
Central Asia,1992,Wheat,20549400.0,,Iran (Islamic Republic of),61184983.0,0,0,335.85692097029755
Central Asia,1992,Wheat,20549400.0,,Micronesia (Federated States of),104806.0,0,0,196070.83563918096
Central Asia,1992,Wheat,20549400.0,,Netherlands (Kingdom of the),15276785.0,0,0,1345.1390459445493
Central Asia,1992,Wheat,20549400.0,,Netherlands Antilles (former),234523.0,0,0,87622.10955855076
Central Asia,1992,Wheat,20549400.0,,RÃ©union,676420.0,0,0,30379.64578220632
Central Asia,1992,Wheat,20549400.0,,Serbia and Montenegro,8485828.0,0,0,2421.614013387969
Central Asia,1992,Wheat,20549400.0,,Sudan (former),27837104.0,0,0,738.2017899563116
Central Asia,1992,Wheat,20549400.0,,TÃ¼rkiye,57990118.0,0,0,354.36037567642126
Central Asia,1992,Wheat,20549400.0,,United States Virgin Islands,104418.0,0,0,196799.40240188473
Central Asia,1992,Wheat,20549400.0,,Venezuela (Bolivarian Republic of),20780948.0,0,0,988.8576786776041
Central Asia,1992,Wheat,20549400.0,,Wallis and Futuna Islands,13778.0,0,0,1491464.6537959066
Central Asia,1992,Wheat,20549400.0,,World,5505989092.0,0,0,3.7321904668967694
Central Asia,1992,Wheat,20549400.0,,Eastern Africa,202805020.0,0,0,101.32589420123821
Central Asia,1992,Wheat,20549400.0,,Middle Africa,77389188.0,0,0,265.5332163454151
Central Asia,1992,Wheat,20549400.0,,Northern Africa,154672602.0,0,0,132.8574015972137
Central Asia,1992,Wheat,20549400.0,,Southern Africa,48101554.0,0,0,427.2086510968024
Central Asia,1992,Wheat,20549400.0,,Western Africa,195589449.0,0,0,105.06394953850501
Central Asia,1992,Wheat,20549400.0,,Americas,746446434.0,0,0,27.52963784672592
Central Asia,1992,Wheat,20549400.0,,Northern America,288226643.0,0,0,71.29597661795617
Central Asia,1992,Wheat,20549400.0,,Central America,116817718.0,0,0,175.90995913821908
Central Asia,1992,Wheat,20549400.0,,Caribbean,35016035.0,0,0,586.856850011716
Central Asia,1992,Wheat,20549400.0,,South America,306386038.0,0,0,67.07028862718607
Central Asia,1992,Wheat,20549400.0,,Asia,3325622564.0,0,0,6.179113716164935
Central Asia,1992,Wheat,20549400.0,,Central Asia,53012114.0,0,0,387.63592789376406
Central Asia,1992,Wheat,20549400.0,,Eastern Asia,1404715566.0,0,0,14.628869001939998
Central Asia,1992,Wheat,20549400.0,,Southern Asia,1255085374.0,0,0,16.372910102926593
Central Asia,1992,Wheat,20549400.0,,South-eastern Asia,457512308.0,0,0,44.91551296145676
Central Asia,1992,Wheat,20549400.0,,Western Asia,155297203.0,0,0,132.32305284983144
Central Asia,1992,Wheat,20549400.0,,Europe,727615967.0,0,0,28.242096012167362
Central Asia,1992,Wheat,20549400.0,,Eastern Europe,311608425.0,0,0,65.9462272241195
Central Asia,1992,Wheat,20549400.0,,Northern Europe,92819819.0,0,0,221.39021839721536
Central Asia,1992,Wheat,20549400.0,,Southern Europe,144204848.0,0,0,142.50145043667325
Central Asia,1992,Wheat,20549400.0,,Western Europe,178982876.0,0,0,114.81210079560907
Central Asia,1992,Wheat,20549400.0,,Oceania,27746313.0,0,0,740.617320939182
Central Asia,1992,Wheat,20549400.0,,Australia and New Zealand,21081533.0,0,0,974.7583346998532
Central Asia,1992,Wheat,20549400.0,,Melanesia,5645931.0,0,0,3639.683162971705
Central Asia,1992,Wheat,20549400.0,,European Union (27),407244710.0,0,0,50.459587308083144
Central Asia,1992,Wheat,20549400.0,,Least Developed Countries (LDCs),547033343.0,0,0,37.56516903943093
Central Asia,1992,Wheat,20549400.0,,Land Locked Developing Countries (LLDCs),226498971.0,0,0,90.72623998808365
Central Asia,1992,Wheat,20549400.0,,Small Island Developing States (SIDS),50316232.0,0,0,408.4049854925544
Central Asia,1992,Wheat,20549400.0,,Low Income Food Deficit Countries (LIFDCs),475832762.0,0,0,43.18618145086866
Central Asia,1992,Wheat,20549400.0,,Net Food Importing Developing Countries (NFIDCs),910976608.0,0,0,22.55754957870444
Central Asia,2002,Maize (corn),1026293.0,,"Ascension, Saint Helena and Tristan da Cunha",5850.0,0,0,175434.70085470084
Central Asia,2002,Maize (corn),1026293.0,,Bolivia (Plurinational State of),8900355.0,0,0,115.30922081197885
Central Asia,2002,Maize (corn),1026293.0,,"China, Hong Kong SAR",6821408.0,0,0,150.45178356139965
Central Asia,2002,Maize (corn),1026293.0,,"China, Macao SAR",456014.0,0,0,2250.573447306442
Central Asia,2002,Maize (corn),1026293.0,,"China, mainland",1286866839.0,0,0,0.7975129740677077
Central Asia,2002,Maize (corn),1026293.0,,"China, Taiwan Province of",22566902.0,0,0,45.477797528433456
Central Asia,2002,Maize (corn),1026293.0,,CÃ´te d'Ivoire,18654771.0,0,0,55.015041460439264
Central Asia,2002,Maize (corn),1026293.0,,Democratic Republic of the Congo,53750524.0,0,0,19.093637115053987
Central Asia,2002,Maize (corn),1026293.0,,Iran (Islamic Republic of),68011317.0,0,0,15.09003273675762
Central Asia,2002,Maize (corn),1026293.0,,Micronesia (Federated States of),112448.0,0,0,9126.823064883323
Central Asia,2002,Maize (corn),1026293.0,,Netherlands (Kingdom of the),16288051.0,0,0,63.00895054908656
Central Asia,2002,Maize (corn),1026293.0,,Netherlands Antilles (former),230937.0,0,0,4444.038850422409
Central Asia,2002,Maize (corn),1026293.0,,RÃ©union,781303.0,0,0,1313.5659276874658
Central Asia,2002,Maize (corn),1026293.0,,Serbia and Montenegro,8250510.0,0,0,124.39146186114556
Central Asia,2002,Maize (corn),1026293.0,,Sudan (former),35825533.0,0,0,28.646970862931752
Central Asia,2002,Maize (corn),1026293.0,,TÃ¼rkiye,67048795.0,0,0,15.306658382152879
Central Asia,2002,Maize (corn),1026293.0,,United States Virgin Islands,108418.0,0,0,9466.075743880168
Central Asia,2002,Maize (corn),1026293.0,,Venezuela (Bolivarian Republic of),25435671.0,0,0,40.348571893385476
Central Asia,2002,Maize (corn),1026293.0,,Wallis and Futuna Islands,15024.0,0,0,68310.2369542066
Central Asia,2002,Maize (corn),1026293.0,,World,6337729671.0,0,0,0.16193385538295862
Central Asia,2002,Maize (corn),1026293.0,,Eastern Africa,267834968.99999997,0,0,3.8318110731836517
Central Asia,2002,Maize (corn),1026293.0,,Middle Africa,105569806.0,0,0,9.721463350988824
Central Asia,2002,Maize (corn),1026293.0,,Northern Africa,188792036.0,0,0,5.4361032474907995
Central Asia,2002,Maize (corn),1026293.0,,Southern Africa,54708269.0,0,0,18.759376210568828
Central Asia,2002,Maize (corn),1026293.0,,Western Africa,256505983.0,0,0,4.001048973582811
Central Asia,2002,Maize (corn),1026293.0,,Americas,854486145.0,0,0,1.201064529840914
Central Asia,2002,Maize (corn),1026293.0,,Northern America,318744898.0,0,0,3.219794282009182
Central Asia,2002,Maize (corn),1026293.0,,Central America,139331995.0,0,0,7.365809984993038
Central Asia,2002,Maize (corn),1026293.0,,Caribbean,38950821.0,0,0,26.34843049906445
Central Asia,2002,Maize (corn),1026293.0,,South America,357458431.0,0,0,2.8710834911038927
Central Asia,2002,Maize (corn),1026293.0,,Asia,3848340935.0,0,0,0.2666845316811828
Central Asia,2002,Maize (corn),1026293.0,,Central Asia,57474045.0,0,0,17.856634242465447
Central Asia,2002,Maize (corn),1026293.0,,Eastern Asia,1517938928.0,0,0,0.6761095463519201
Central Asia,2002,Maize (corn),1026293.0,,Southern Asia,1535196779.0,0,0,0.668509088892506
Central Asia,2002,Maize (corn),1026293.0,,South-eastern Asia,542363453.0,0,0,1.8922606129214978
Central Asia,2002,Maize (corn),1026293.0,,Western Asia,195367728.0,0,0,5.253134744956444
Central Asia,2002,Maize (corn),1026293.0,,Europe,729125843.0,0,0,1.4075663479123177
Central Asia,2002,Maize (corn),1026293.0,,Eastern Europe,302250148.0,0,0,3.3955086764754867
Central Asia,2002,Maize (corn),1026293.0,,Northern Europe,95205199.0,0,0,10.779799956092734
